merge_a,merge_b,analysis,response_window_ms,baseline_window_ms,minimum_previous_interval_ms,n_groups,median,n_positive,n_nonzero,p_wilcoxon,p_sign,q_wilcoxon
anm226692,anm234230,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.41767321134868424
anm226692,anm234230,post_only,30,,0,19,0.0238048628150489,13,19,0.06628799438476562,0.1670684814453125,0.41767321134868424
anm226692,anm234230,post_only,30,,20,19,0.0303197752713522,13,19,0.07283401489257812,0.1670684814453125,0.41767321134868424
anm226692,anm234230,post_only,30,,30,19,0.030446515387166,14,19,0.05457305908203125,0.063568115234375,0.41767321134868424
anm226692,anm234230,post_only,30,,50,19,0.0541836004423411,12,19,0.08742904663085938,0.359283447265625,0.41767321134868424
anm226692,anm234230,post_only,30,,100,19,-0.0183424481425196,9,19,0.76800537109375,1.0,0.8533393012152778
anm226692,anm234230,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.41767321134868424
anm226692,anm234230,post_only,40,,0,19,0.0044194482975804,11,19,0.21011734008789062,0.6476058959960938,0.41767321134868424
anm226692,anm234230,post_only,40,,20,19,0.0065654097357755,11,19,0.25792694091796875,0.6476058959960938,0.41767321134868424
anm226692,anm234230,post_only,40,,30,19,0.0146234266598146,13,19,0.18186569213867188,0.1670684814453125,0.41767321134868424
anm226692,anm234230,post_only,40,,50,19,0.0121136245138765,11,19,0.25792694091796875,0.6476058959960938,0.41767321134868424
anm226692,anm234230,post_only,40,,100,18,-0.029591133176182102,6,18,0.6094589233398438,0.237884521484375,0.7618236541748047
anm226692,anm234230,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.41767321134868424
anm226692,anm234230,post_only,50,,0,19,-0.0013600714079572,9,19,0.3320655822753906,1.0,0.49809837341308594
anm226692,anm234230,post_only,50,,20,19,0.0127672274651798,10,19,0.22532272338867188,1.0,0.41767321134868424
anm226692,anm234230,post_only,50,,30,19,0.005071476333714402,11,19,0.22532272338867188,0.6476058959960938,0.41767321134868424
anm226692,anm234230,post_only,50,,50,19,-0.0100438727185328,9,19,0.8905677795410156,1.0,0.921277013318292
anm226692,anm234230,post_only,50,,100,18,-0.0251757501200814,6,18,0.39273834228515625,0.237884521484375,0.5610547746930804
anm226692,anm234230,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6818181818181818
anm226692,anm234230,baseline_subtracted_rate,50,10.0,0,19,0.10343445943259649,13,19,0.0033416748046875,0.1670684814453125,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,10.0,20,19,0.0624498449528684,14,19,0.005329132080078125,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,10.0,30,19,0.0715536129810177,15,19,0.00457763671875,0.0192108154296875,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,10.0,50,19,0.0161968290407778,12,19,0.37359619140625,0.359283447265625,0.560394287109375
anm226692,anm234230,baseline_subtracted_rate,50,10.0,100,18,-0.02178452974123865,8,18,0.5798416137695312,0.8145294189453125,0.7248020172119141
anm226692,anm234230,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm226692,anm234230,baseline_subtracted_rate,50,20.0,0,19,0.1368126520769369,14,19,0.00202178955078125,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,20.0,20,19,0.1223797095430841,14,19,0.002399444580078125,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,20.0,30,19,0.1332961170991126,14,19,0.005329132080078125,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,20.0,50,19,0.029996551894031,12,19,0.156402587890625,0.359283447265625,0.2606709798177083
anm226692,anm234230,baseline_subtracted_rate,50,20.0,100,18,-0.011456199758580674,9,18,0.83172607421875,1.0,0.9980712890625
anm226692,anm234230,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm226692,anm234230,baseline_subtracted_rate,50,30.0,0,19,0.1627356550292969,14,19,0.0016937255859375,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,30.0,20,19,0.1536137042663175,14,19,0.0033416748046875,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,30.0,30,19,0.1575822234025173,15,19,0.002838134765625,0.0192108154296875,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,30.0,50,19,0.0158847815830023,11,19,0.24125289916992188,0.6476058959960938,0.3809256302682977
anm226692,anm234230,baseline_subtracted_rate,50,30.0,100,18,-0.0017798654343932976,9,18,0.8650436401367188,1.0,0.9981272770808294
anm226692,anm234230,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.6521739130434783
anm226692,anm234230,baseline_subtracted_rate,50,40.0,0,19,0.1444526977415275,15,19,0.0016937255859375,0.0192108154296875,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,40.0,20,19,0.1335835383091964,14,19,0.005329132080078125,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,40.0,30,19,0.1715889469908439,14,19,0.003917694091796875,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,40.0,50,19,0.03572758811009815,11,19,0.12318801879882812,0.6476058959960938,0.2173906214096967
anm226692,anm234230,baseline_subtracted_rate,50,40.0,100,18,0.00011378277787154993,9,18,0.932281494140625,1.0,0.9988730294363839
anm226692,anm234230,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.6521739130434783
anm226692,anm234230,baseline_subtracted_rate,50,50.0,0,19,0.1395935069697032,15,19,0.00141143798828125,0.0192108154296875,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,50.0,20,19,0.1229970425692137,14,19,0.00457763671875,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,50.0,30,19,0.1563350612757886,14,19,0.003917694091796875,0.063568115234375,0.01065826416015625
anm226692,anm234230,baseline_subtracted_rate,50,50.0,50,19,0.0779004707109224,12,19,0.0289306640625,0.359283447265625,0.0542449951171875
anm226692,anm234230,baseline_subtracted_rate,50,50.0,100,18,-0.00240188335942435,9,18,0.932281494140625,1.0,0.9988730294363839
anm226692,anm234230,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.6521739130434783
anm226692,anm234231,post_only,10,,0,20,0.0147340648009076,11,20,0.6476554870605469,0.8238029479980469,0.7771865844726562
anm226692,anm234231,post_only,10,,20,20,0.014043597906656399,11,20,0.5958194732666016,0.8238029479980469,0.744774341583252
anm226692,anm234231,post_only,10,,30,19,0.0084210471071416,10,19,0.8287849426269531,1.0,0.8573637337520205
anm226692,anm234231,post_only,10,,50,19,-0.01228320199144805,9,19,0.70855712890625,1.0,0.81756591796875
anm226692,anm234231,post_only,10,,100,18,-0.0180450292087564,7,18,0.9661178588867188,0.480682373046875,0.9661178588867188
anm226692,anm234231,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.41767321134868424
anm226692,anm234231,post_only,20,,0,20,0.04537778790958793,12,20,0.21616744995117188,0.5034446716308594,0.41767321134868424
anm226692,anm234231,post_only,20,,20,20,0.037401021865902155,13,20,0.14290618896484375,0.26317596435546875,0.41767321134868424
anm226692,anm234231,post_only,20,,30,19,0.05859437746290575,11,19,0.156402587890625,0.6476058959960938,0.41767321134868424
anm226692,anm234231,post_only,20,,50,19,0.038010197878541,13,19,0.06628799438476562,0.1670684814453125,0.41767321134868424
anm226692,anm234231,post_only,20,,100,18,0.02889065762054295,11,18,0.2645263671875,0.480682373046875,0.41767321134868424
anm226692,anm234231,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.41767321134868424
anm226692,anm234231,post_only,30,,0,19,0.0238048628150489,13,19,0.07283401489257812,0.1670684814453125,0.41767321134868424
anm226692,anm234231,post_only,30,,20,19,0.0303197752713522,13,19,0.07283401489257812,0.1670684814453125,0.41767321134868424
anm226692,anm234231,post_only,30,,30,19,0.030446515387166,14,19,0.049365997314453125,0.063568115234375,0.41767321134868424
anm226692,anm234231,post_only,30,,50,19,0.0541836004423411,12,19,0.07283401489257812,0.359283447265625,0.41767321134868424
anm226692,anm234231,post_only,30,,100,19,-0.0183424481425196,9,19,0.7380905151367188,1.0,0.8201005723741319
anm226692,anm234231,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.41767321134868424
anm226692,anm234231,post_only,40,,0,19,0.0044194482975804,11,19,0.21011734008789062,0.6476058959960938,0.41767321134868424
anm226692,anm234231,post_only,40,,20,19,0.0065654097357755,11,19,0.25792694091796875,0.6476058959960938,0.41767321134868424
anm226692,anm234231,post_only,40,,30,19,0.0146234266598146,13,19,0.18186569213867188,0.1670684814453125,0.41767321134868424
anm226692,anm234231,post_only,40,,50,19,0.0121136245138765,11,19,0.1956329345703125,0.6476058959960938,0.41767321134868424
anm226692,anm234231,post_only,40,,100,18,-0.029591133176182102,6,18,0.5798416137695312,0.237884521484375,0.744774341583252
anm226692,anm234231,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.41767321134868424
anm226692,anm234231,post_only,50,,0,19,-0.0013600714079572,9,19,0.2934989929199219,1.0,0.4402484893798828
anm226692,anm234231,post_only,50,,20,19,0.0127672274651798,10,19,0.21011734008789062,1.0,0.41767321134868424
anm226692,anm234231,post_only,50,,30,19,0.005071476333714402,11,19,0.21011734008789062,0.6476058959960938,0.41767321134868424
anm226692,anm234231,post_only,50,,50,19,-0.0100438727185328,9,19,0.76800537109375,1.0,0.8228628976004464
anm226692,anm234231,post_only,50,,100,18,-0.0251757501200814,6,18,0.32472991943359375,0.237884521484375,0.46389988490513395
anm226692,anm234231,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6818181818181818
anm226692,anm234231,baseline_subtracted_rate,50,10.0,0,19,0.10343445943259649,13,19,0.0061798095703125,0.1670684814453125,0.014261099008413462
anm226692,anm234231,baseline_subtracted_rate,50,10.0,20,19,0.0624498449528684,13,19,0.00823211669921875,0.1670684814453125,0.0164642333984375
anm226692,anm234231,baseline_subtracted_rate,50,10.0,30,19,0.0715536129810177,14,19,0.007144927978515625,0.063568115234375,0.015310559953962053
anm226692,anm234231,baseline_subtracted_rate,50,10.0,50,19,0.0161968290407778,12,19,0.3320655822753906,0.359283447265625,0.49809837341308594
anm226692,anm234231,baseline_subtracted_rate,50,10.0,100,18,-0.02178452974123865,7,18,0.44229888916015625,0.480682373046875,0.625
anm226692,anm234231,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm226692,anm234231,baseline_subtracted_rate,50,20.0,0,19,0.1368126520769369,14,19,0.00202178955078125,0.063568115234375,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,20.0,20,19,0.1223797095430841,14,19,0.002838134765625,0.063568115234375,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,20.0,30,19,0.1332961170991126,14,19,0.005329132080078125,0.063568115234375,0.013322830200195312
anm226692,anm234231,baseline_subtracted_rate,50,20.0,50,19,0.029996551894031,13,19,0.12318801879882812,0.1670684814453125,0.20531336466471353
anm226692,anm234231,baseline_subtracted_rate,50,20.0,100,18,-0.02191943399520165,8,18,0.7660293579101562,0.8145294189453125,0.8838800283578726
anm226692,anm234231,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm226692,anm234231,baseline_subtracted_rate,50,30.0,0,19,0.1627356550292969,14,19,0.0016937255859375,0.063568115234375,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,30.0,20,19,0.1536137042663175,14,19,0.003917694091796875,0.063568115234375,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,30.0,30,19,0.1575822234025173,15,19,0.002838134765625,0.0192108154296875,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,30.0,50,19,0.0158847815830023,12,19,0.18186569213867188,0.359283447265625,0.28715635600842926
anm226692,anm234231,baseline_subtracted_rate,50,30.0,100,18,-0.0209416505104604,8,18,0.7660293579101562,0.8145294189453125,0.8838800283578726
anm226692,anm234231,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.625
anm226692,anm234231,baseline_subtracted_rate,50,40.0,0,19,0.1444526977415275,15,19,0.00141143798828125,0.0192108154296875,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,40.0,20,19,0.1335835383091964,14,19,0.00457763671875,0.063568115234375,0.01248446377840909
anm226692,anm234231,baseline_subtracted_rate,50,40.0,30,19,0.1715889469908439,14,19,0.003917694091796875,0.063568115234375,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,40.0,50,19,0.03572758811009815,11,19,0.104156494140625,0.6476058959960938,0.1838055778952206
anm226692,anm234231,baseline_subtracted_rate,50,40.0,100,18,-0.0155266369042942,8,18,0.83172607421875,0.8145294189453125,0.9241400824652778
anm226692,anm234231,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.625
anm226692,anm234231,baseline_subtracted_rate,50,50.0,0,19,0.1395935069697032,15,19,0.001171112060546875,0.0192108154296875,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,50.0,20,19,0.1229970425692137,14,19,0.003917694091796875,0.063568115234375,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,50.0,30,19,0.1563350612757886,14,19,0.003917694091796875,0.063568115234375,0.011753082275390625
anm226692,anm234231,baseline_subtracted_rate,50,50.0,50,19,0.0779004707109224,12,19,0.025821685791015625,0.359283447265625,0.0484156608581543
anm226692,anm234231,baseline_subtracted_rate,50,50.0,100,18,-0.0231802027624686,8,18,1.0,0.8145294189453125,1.0
anm226692,anm234231,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.625
anm226692,anm234232,post_only,10,,0,20,0.0147340648009076,11,20,0.7561664581298828,0.8238029479980469,0.9073997497558594
anm226692,anm234232,post_only,10,,20,20,0.014043597906656399,11,20,0.6742229461669922,0.8238029479980469,0.8427786827087402
anm226692,anm234232,post_only,10,,30,19,0.0084210471071416,10,19,1.0,1.0,1.0
anm226692,anm234232,post_only,10,,50,19,-0.01228320199144805,9,19,0.8905677795410156,1.0,0.9534980510843212
anm226692,anm234232,post_only,10,,100,18,-0.0180450292087564,7,18,0.8650436401367188,0.480682373046875,0.9534980510843212
anm226692,anm234232,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.5565141376696134
anm226692,anm234232,post_only,20,,0,20,0.04229366997621225,12,20,0.4304332733154297,0.5034446716308594,0.6018187782981179
anm226692,anm234232,post_only,20,,20,20,0.037401021865902155,13,20,0.26109886169433594,0.26317596435546875,0.5565141376696134
anm226692,anm234232,post_only,20,,30,19,0.05859437746290575,11,19,0.25792694091796875,0.6476058959960938,0.5565141376696134
anm226692,anm234232,post_only,20,,50,19,0.038010197878541,13,19,0.12318801879882812,0.1670684814453125,0.5565141376696134
anm226692,anm234232,post_only,20,,100,18,0.02889065762054295,11,18,0.34654998779296875,0.480682373046875,0.5565141376696134
anm226692,anm234232,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.5565141376696134
anm226692,anm234232,post_only,30,,0,19,0.0238048628150489,13,19,0.12318801879882812,0.1670684814453125,0.5565141376696134
anm226692,anm234232,post_only,30,,20,19,0.0303197752713522,13,19,0.11337661743164062,0.1670684814453125,0.5565141376696134
anm226692,anm234232,post_only,30,,30,19,0.030446515387166,14,19,0.08742904663085938,0.063568115234375,0.5565141376696134
anm226692,anm234232,post_only,30,,50,19,0.0541836004423411,12,19,0.12318801879882812,0.359283447265625,0.5565141376696134
anm226692,anm234232,post_only,30,,100,19,-0.0183424481425196,9,19,0.8905677795410156,1.0,0.9534980510843212
anm226692,anm234232,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.5565141376696134
anm226692,anm234232,post_only,40,,0,19,0.0044194482975804,11,19,0.312408447265625,0.6476058959960938,0.5565141376696134
anm226692,anm234232,post_only,40,,20,19,0.0065654097357755,11,19,0.3524589538574219,0.6476058959960938,0.5565141376696134
anm226692,anm234232,post_only,40,,30,19,0.0146234266598146,13,19,0.25792694091796875,0.1670684814453125,0.5565141376696134
anm226692,anm234232,post_only,40,,50,19,0.0121136245138765,11,19,0.312408447265625,0.6476058959960938,0.5565141376696134
anm226692,anm234232,post_only,40,,100,18,-0.029591133176182102,6,18,0.4171142578125,0.237884521484375,0.6018187782981179
anm226692,anm234232,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.5565141376696134
anm226692,anm234232,post_only,50,,0,19,-0.0013600714079572,9,19,0.4413337707519531,1.0,0.6018187782981179
anm226692,anm234232,post_only,50,,20,19,0.0127672274651798,10,19,0.3320655822753906,1.0,0.5565141376696134
anm226692,anm234232,post_only,50,,30,19,0.005071476333714402,11,19,0.312408447265625,0.6476058959960938,0.5565141376696134
anm226692,anm234232,post_only,50,,50,19,-0.0100438727185328,9,19,0.9217147827148438,1.0,0.9534980510843212
anm226692,anm234232,post_only,50,,100,18,-0.0251757501200814,6,18,0.2645263671875,0.237884521484375,0.5565141376696134
anm226692,anm234232,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6521739130434783
anm226692,anm234232,baseline_subtracted_rate,50,10.0,0,19,0.10343445943259649,12,19,0.01082611083984375,0.359283447265625,0.023198808942522322
anm226692,anm234232,baseline_subtracted_rate,50,10.0,20,19,0.0624498449528684,13,19,0.012359619140625,0.1670684814453125,0.02471923828125
anm226692,anm234232,baseline_subtracted_rate,50,10.0,30,19,0.0715536129810177,14,19,0.00945281982421875,0.063568115234375,0.02181419959435096
anm226692,anm234232,baseline_subtracted_rate,50,10.0,50,19,0.0158847815830023,11,19,0.4180412292480469,0.6476058959960938,0.6270618438720703
anm226692,anm234232,baseline_subtracted_rate,50,10.0,100,18,-0.02178452974123865,7,18,0.522613525390625,0.480682373046875,0.6532669067382812
anm226692,anm234232,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm226692,anm234232,baseline_subtracted_rate,50,20.0,0,19,0.1368126520769369,14,19,0.003917694091796875,0.063568115234375,0.0185394287109375
anm226692,anm234232,baseline_subtracted_rate,50,20.0,20,19,0.1223797095430841,14,19,0.005329132080078125,0.063568115234375,0.0185394287109375
anm226692,anm234232,baseline_subtracted_rate,50,20.0,30,19,0.1332961170991126,13,19,0.00945281982421875,0.1670684814453125,0.02181419959435096
